sale_date,store_name,city,state,sku,product_name,category,quantity,unit_price,discount
2025-12-09,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-011,Carregador USB-C 65W,Energia,8,124.8,0.0
2025-11-23,Loja Batel,Curitiba,PR,SKU-008,Caixa de Som Bluetooth,Áudio,21,158.02,183.08
2025-08-23,Loja Batel,Curitiba,PR,SKU-002,Teclado Mecânico,Periféricos,12,192.38,0.0
2025-11-16,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-012,SSD Externo 1TB,Armazenamento,7,382.65,0.0
2025-04-20,Loja Batel,Curitiba,PR,SKU-012,SSD Externo 1TB,Armazenamento,12,403.42,292.95
2025-12-13,Loja Batel,Curitiba,PR,SKU-011,Carregador USB-C 65W,Energia,20,123.74,0.0
2025-09-26,Loja Savassi,Belo Horizonte,MG,SKU-007,Headset Gamer,Áudio,24,257.54,0.0
2025-02-17,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-006,"Capa Notebook 15""",Acessórios,20,61.54,0.0
2025-02-24,Loja Savassi,Belo Horizonte,MG,SKU-013,Pen Drive 128GB,Armazenamento,9,67.36,0.0
2025-06-29,Loja Batel,Curitiba,PR,SKU-010,Cabo HDMI 2m,Cabos,18,35.42,0.0
2025-11-19,Loja Savassi,Belo Horizonte,MG,SKU-006,"Capa Notebook 15""",Acessórios,15,60.92,0.0
2025-02-15,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-011,Carregador USB-C 65W,Energia,23,125.29,408.95
2025-08-17,Loja Centro SP,São Paulo,SP,SKU-003,Hub USB-C,Acessórios,25,82.6,365.58
2025-01-11,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-004,Suporte Monitor,Mobiliário,2,127.26,0.0
2025-03-05,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-014,Filtro de Tela Privacidade,Acessórios,12,149.17,253.27
2025-02-08,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-001,Mouse Sem Fio,Periféricos,10,48.82,28.8
2025-04-25,Loja Batel,Curitiba,PR,SKU-015,Luz LED para Mesa,Iluminação,22,178.31,0.0
2025-10-20,Loja Asa Norte,Brasília,DF,SKU-013,Pen Drive 128GB,Armazenamento,19,71.62,0.0
2025-04-20,Loja Asa Norte,Brasília,DF,SKU-014,Filtro de Tela Privacidade,Acessórios,8,152.2,0.0
2025-06-01,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-014,Filtro de Tela Privacidade,Acessórios,8,143.22,53.39
2025-04-14,Loja Batel,Curitiba,PR,SKU-001,Mouse Sem Fio,Periféricos,21,50.22,52.71
2025-09-22,Loja Batel,Curitiba,PR,SKU-004,Suporte Monitor,Mobiliário,3,129.86,22.12
2025-03-26,Loja Centro SP,São Paulo,SP,SKU-004,Suporte Monitor,Mobiliário,11,133.91,0.0
2025-09-23,Loja Savassi,Belo Horizonte,MG,SKU-014,Filtro de Tela Privacidade,Acessórios,16,145.2,0.0
2025-04-06,Loja Savassi,Belo Horizonte,MG,SKU-001,Mouse Sem Fio,Periféricos,22,50.49,212.46
2025-11-08,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-004,Suporte Monitor,Mobiliário,25,129.65,431.58
2025-03-24,Loja Asa Norte,Brasília,DF,SKU-015,Luz LED para Mesa,Iluminação,9,178.86,65.52
2025-05-24,Loja Centro SP,São Paulo,SP,SKU-006,"Capa Notebook 15""",Acessórios,4,58.77,0.0
2025-06-27,Loja Asa Norte,Brasília,DF,SKU-010,Cabo HDMI 2m,Cabos,6,34.35,0.0
2025-02-28,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-005,Webcam Full HD,Periféricos,2,199.14,0.0
2025-01-12,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-004,Suporte Monitor,Mobiliário,2,130.93,13.34
2025-06-02,Loja Asa Norte,Brasília,DF,SKU-008,Caixa de Som Bluetooth,Áudio,17,162.43,0.0
2025-08-28,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-008,Caixa de Som Bluetooth,Áudio,3,160.14,31.74
2025-10-26,Loja Savassi,Belo Horizonte,MG,SKU-007,Headset Gamer,Áudio,2,254.36,23.54
2025-12-31,Loja Asa Norte,Brasília,DF,SKU-014,Filtro de Tela Privacidade,Acessórios,23,147.48,0.0
2025-01-13,Loja Centro SP,São Paulo,SP,SKU-015,Luz LED para Mesa,Iluminação,8,172.14,0.0
2025-03-09,Loja Centro SP,São Paulo,SP,SKU-005,Webcam Full HD,Periféricos,25,197.04,0.0
2025-01-06,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-005,Webcam Full HD,Periféricos,15,198.6,0.0
2025-12-08,Loja Centro SP,São Paulo,SP,SKU-009,Mousepad Gamer XL,Acessórios,19,91.25,0.0
2025-01-12,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-010,Cabo HDMI 2m,Cabos,11,35.13,46.54
2025-10-06,Loja Centro SP,São Paulo,SP,SKU-006,"Capa Notebook 15""",Acessórios,4,60.44,9.11
2025-11-01,Loja Savassi,Belo Horizonte,MG,SKU-008,Caixa de Som Bluetooth,Áudio,25,157.68,0.0
2025-03-31,Loja Asa Norte,Brasília,DF,SKU-011,Carregador USB-C 65W,Energia,5,124.39,29.47
2025-05-12,Loja Asa Norte,Brasília,DF,SKU-015,Luz LED para Mesa,Iluminação,1,179.59,0.0
2025-03-12,Loja Batel,Curitiba,PR,SKU-006,"Capa Notebook 15""",Acessórios,8,60.8,49.9
2025-09-09,Loja Asa Norte,Brasília,DF,SKU-013,Pen Drive 128GB,Armazenamento,1,69.03,0.0
2025-04-20,Loja Asa Norte,Brasília,DF,SKU-009,Mousepad Gamer XL,Acessórios,14,87.37,0.0
2025-06-05,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-013,Pen Drive 128GB,Armazenamento,10,71.99,23.29
2025-10-24,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-009,Mousepad Gamer XL,Acessórios,21,91.2,0.0
2025-12-23,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-005,Webcam Full HD,Periféricos,5,209.7,0.0
2025-07-20,Loja Asa Norte,Brasília,DF,SKU-001,Mouse Sem Fio,Periféricos,6,51.25,49.7
2025-02-26,Loja Centro SP,São Paulo,SP,SKU-014,Filtro de Tela Privacidade,Acessórios,14,143.99,0.0
2025-09-07,Loja Centro SP,São Paulo,SP,SKU-012,SSD Externo 1TB,Armazenamento,2,399.06,0.0
2025-04-10,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-013,Pen Drive 128GB,Armazenamento,21,68.69,0.0
2025-09-08,Loja Asa Norte,Brasília,DF,SKU-010,Cabo HDMI 2m,Cabos,2,35.27,9.6
2025-10-07,Loja Savassi,Belo Horizonte,MG,SKU-007,Headset Gamer,Áudio,10,255.79,410.16
2025-07-25,Loja Asa Norte,Brasília,DF,SKU-014,Filtro de Tela Privacidade,Acessórios,24,155.81,0.0
2025-05-10,Loja Batel,Curitiba,PR,SKU-006,"Capa Notebook 15""",Acessórios,8,61.37,0.0
2025-06-10,Loja Centro SP,São Paulo,SP,SKU-001,Mouse Sem Fio,Periféricos,2,47.84,0.0
2025-11-18,Loja Savassi,Belo Horizonte,MG,SKU-005,Webcam Full HD,Periféricos,18,207.55,0.0
2025-12-14,Loja Asa Norte,Brasília,DF,SKU-005,Webcam Full HD,Periféricos,8,192.83,0.0
2025-02-27,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-003,Hub USB-C,Acessórios,21,83.51,0.0
2025-06-18,Loja Centro SP,São Paulo,SP,SKU-010,Cabo HDMI 2m,Cabos,13,33.4,0.0
2025-12-04,Loja Batel,Curitiba,PR,SKU-014,Filtro de Tela Privacidade,Acessórios,8,148.96,0.0
2025-01-22,Loja Savassi,Belo Horizonte,MG,SKU-013,Pen Drive 128GB,Armazenamento,8,70.62,0.0
2025-06-05,Loja Savassi,Belo Horizonte,MG,SKU-014,Filtro de Tela Privacidade,Acessórios,21,145.79,190.99
2025-03-25,Loja Savassi,Belo Horizonte,MG,SKU-002,Teclado Mecânico,Periféricos,11,198.04,0.0
2025-06-05,Loja Centro SP,São Paulo,SP,SKU-004,Suporte Monitor,Mobiliário,18,133.05,0.0
2025-08-07,Loja Savassi,Belo Horizonte,MG,SKU-015,Luz LED para Mesa,Iluminação,15,184.5,0.0
2025-04-13,Loja Savassi,Belo Horizonte,MG,SKU-005,Webcam Full HD,Periféricos,3,206.52,43.23
2025-11-27,Loja Savassi,Belo Horizonte,MG,SKU-012,SSD Externo 1TB,Armazenamento,2,394.63,60.24
2025-12-31,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-013,Pen Drive 128GB,Armazenamento,2,72.21,0.0
2025-03-17,Loja Savassi,Belo Horizonte,MG,SKU-006,"Capa Notebook 15""",Acessórios,4,59.99,0.0
2025-05-16,Loja Savassi,Belo Horizonte,MG,SKU-010,Cabo HDMI 2m,Cabos,23,35.28,0.0
2025-05-10,Loja Asa Norte,Brasília,DF,SKU-013,Pen Drive 128GB,Armazenamento,8,73.17,20.61
2025-12-26,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-013,Pen Drive 128GB,Armazenamento,7,73.2,25.56
2025-07-25,Loja Batel,Curitiba,PR,SKU-004,Suporte Monitor,Mobiliário,8,131.15,50.32
2025-05-30,Loja Asa Norte,Brasília,DF,SKU-014,Filtro de Tela Privacidade,Acessórios,20,150.77,0.0
2025-03-09,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-005,Webcam Full HD,Periféricos,12,192.39,0.0
2025-11-27,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-012,SSD Externo 1TB,Armazenamento,13,394.87,996.01
2025-01-08,Loja Asa Norte,Brasília,DF,SKU-012,SSD Externo 1TB,Armazenamento,23,407.49,0.0
2025-09-04,Loja Savassi,Belo Horizonte,MG,SKU-004,Suporte Monitor,Mobiliário,17,134.25,115.45
2025-08-30,Loja Batel,Curitiba,PR,SKU-001,Mouse Sem Fio,Periféricos,16,47.6,42.05
2025-01-02,Loja Savassi,Belo Horizonte,MG,SKU-015,Luz LED para Mesa,Iluminação,19,186.41,0.0
2025-04-13,Loja Savassi,Belo Horizonte,MG,SKU-008,Caixa de Som Bluetooth,Áudio,7,166.98,0.0
2025-06-13,Loja Savassi,Belo Horizonte,MG,SKU-014,Filtro de Tela Privacidade,Acessórios,5,146.61,29.19
2025-05-06,Loja Batel,Curitiba,PR,SKU-009,Mousepad Gamer XL,Acessórios,12,92.43,166.64
2025-04-21,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-013,Pen Drive 128GB,Armazenamento,2,71.9,26.85
2025-04-22,Loja Batel,Curitiba,PR,SKU-007,Headset Gamer,Áudio,14,242.85,186.1
2025-09-07,Loja Savassi,Belo Horizonte,MG,SKU-010,Cabo HDMI 2m,Cabos,25,34.99,0.0
2025-07-21,Loja Asa Norte,Brasília,DF,SKU-005,Webcam Full HD,Periféricos,20,200.88,148.92
2025-04-08,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-014,Filtro de Tela Privacidade,Acessórios,13,147.72,0.0
2025-05-30,Loja Batel,Curitiba,PR,SKU-003,Hub USB-C,Acessórios,16,79.94,93.97
2025-01-04,Loja Asa Norte,Brasília,DF,SKU-007,Headset Gamer,Áudio,7,244.1,267.78
2025-06-06,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-005,Webcam Full HD,Periféricos,15,190.02,107.57
2025-06-13,Loja Centro SP,São Paulo,SP,SKU-010,Cabo HDMI 2m,Cabos,11,35.13,45.16
2025-07-02,Loja Centro SP,São Paulo,SP,SKU-013,Pen Drive 128GB,Armazenamento,4,73.37,0.0
2025-05-21,Loja Batel,Curitiba,PR,SKU-005,Webcam Full HD,Periféricos,18,204.4,144.05
2025-02-25,Loja Centro SP,São Paulo,SP,SKU-011,Carregador USB-C 65W,Energia,3,123.57,0.0
2025-07-04,Loja Batel,Curitiba,PR,SKU-005,Webcam Full HD,Periféricos,1,201.84,0.0
2025-03-26,Loja Batel,Curitiba,PR,SKU-003,Hub USB-C,Acessórios,16,83.75,0.0
2025-11-27,Loja Batel,Curitiba,PR,SKU-015,Luz LED para Mesa,Iluminação,12,184.43,0.0
2025-06-02,Loja Centro SP,São Paulo,SP,SKU-004,Suporte Monitor,Mobiliário,13,125.84,0.0
2025-11-04,Loja Asa Norte,Brasília,DF,SKU-011,Carregador USB-C 65W,Energia,15,123.29,0.0
2025-10-17,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-006,"Capa Notebook 15""",Acessórios,25,59.31,0.0
2025-10-06,Loja Savassi,Belo Horizonte,MG,SKU-013,Pen Drive 128GB,Armazenamento,11,70.9,52.4
2025-12-04,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-010,Cabo HDMI 2m,Cabos,20,35.83,0.0
2025-06-15,Loja Asa Norte,Brasília,DF,SKU-015,Luz LED para Mesa,Iluminação,21,171.74,0.0
2025-05-01,Loja Asa Norte,Brasília,DF,SKU-003,Hub USB-C,Acessórios,17,77.69,258.08
2025-11-04,Loja Centro SP,São Paulo,SP,SKU-007,Headset Gamer,Áudio,25,239.8,0.0
2025-08-17,Loja Savassi,Belo Horizonte,MG,SKU-007,Headset Gamer,Áudio,5,249.26,0.0
2025-11-18,Loja Batel,Curitiba,PR,SKU-007,Headset Gamer,Áudio,2,254.86,0.0
2025-12-28,Loja Savassi,Belo Horizonte,MG,SKU-011,Carregador USB-C 65W,Energia,18,121.51,0.0
2025-02-14,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-001,Mouse Sem Fio,Periféricos,4,48.72,0.0
2025-12-30,Loja Asa Norte,Brasília,DF,SKU-010,Cabo HDMI 2m,Cabos,5,33.81,0.0
2025-09-02,Loja Savassi,Belo Horizonte,MG,SKU-012,SSD Externo 1TB,Armazenamento,24,388.29,428.89
2025-07-15,Loja Savassi,Belo Horizonte,MG,SKU-003,Hub USB-C,Acessórios,12,77.01,39.27
2025-09-06,Loja Savassi,Belo Horizonte,MG,SKU-015,Luz LED para Mesa,Iluminação,25,176.12,692.91
2025-11-21,Loja Centro SP,São Paulo,SP,SKU-006,"Capa Notebook 15""",Acessórios,7,62.35,0.0
2025-09-20,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-002,Teclado Mecânico,Periféricos,16,191.21,196.62
2025-09-13,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-005,Webcam Full HD,Periféricos,5,203.72,75.87
2025-02-11,Loja Asa Norte,Brasília,DF,SKU-005,Webcam Full HD,Periféricos,14,197.07,0.0
2025-12-18,Loja Batel,Curitiba,PR,SKU-011,Carregador USB-C 65W,Energia,25,125.06,0.0
2025-02-09,Loja Savassi,Belo Horizonte,MG,SKU-002,Teclado Mecânico,Periféricos,22,196.58,211.92
2025-02-14,Loja Centro SP,São Paulo,SP,SKU-007,Headset Gamer,Áudio,18,261.58,0.0
2025-09-01,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-002,Teclado Mecânico,Periféricos,23,187.71,0.0
2025-04-29,Loja Asa Norte,Brasília,DF,SKU-012,SSD Externo 1TB,Armazenamento,1,386.93,25.18
2025-09-06,Loja Batel,Curitiba,PR,SKU-003,Hub USB-C,Acessórios,11,83.48,0.0
2025-06-20,Loja Savassi,Belo Horizonte,MG,SKU-004,Suporte Monitor,Mobiliário,23,129.21,326.98
2025-04-29,Loja Batel,Curitiba,PR,SKU-013,Pen Drive 128GB,Armazenamento,24,72.51,119.33
2025-06-02,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-004,Suporte Monitor,Mobiliário,4,132.72,17.16
2025-06-20,Loja Batel,Curitiba,PR,SKU-008,Caixa de Som Bluetooth,Áudio,18,154.76,0.0
2025-08-02,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-014,Filtro de Tela Privacidade,Acessórios,22,147.47,0.0
2025-11-07,Loja Centro SP,São Paulo,SP,SKU-010,Cabo HDMI 2m,Cabos,11,35.13,19.68
2025-08-23,Loja Asa Norte,Brasília,DF,SKU-009,Mousepad Gamer XL,Acessórios,13,85.76,50.11
2025-08-06,Loja Savassi,Belo Horizonte,MG,SKU-009,Mousepad Gamer XL,Acessórios,5,88.27,79.62
2025-03-21,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-003,Hub USB-C,Acessórios,17,80.75,0.0
2025-05-30,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-012,SSD Externo 1TB,Armazenamento,4,407.92,0.0
2025-09-24,Loja Centro SP,São Paulo,SP,SKU-013,Pen Drive 128GB,Armazenamento,25,70.7,341.95
2025-09-20,Loja Batel,Curitiba,PR,SKU-008,Caixa de Som Bluetooth,Áudio,13,161.36,99.93
2025-09-27,Loja Asa Norte,Brasília,DF,SKU-008,Caixa de Som Bluetooth,Áudio,23,160.44,485.8
2025-09-18,Loja Centro SP,São Paulo,SP,SKU-007,Headset Gamer,Áudio,22,246.3,272.13
2025-11-08,Loja Asa Norte,Brasília,DF,SKU-002,Teclado Mecânico,Periféricos,18,187.2,0.0
2025-10-23,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-014,Filtro de Tela Privacidade,Acessórios,1,153.49,0.0
2025-06-17,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-003,Hub USB-C,Acessórios,2,80.94,6.05
2025-08-02,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-010,Cabo HDMI 2m,Cabos,6,36.51,0.0
2025-05-22,Loja Centro SP,São Paulo,SP,SKU-010,Cabo HDMI 2m,Cabos,4,34.18,0.0
2025-05-22,Loja Centro SP,São Paulo,SP,SKU-005,Webcam Full HD,Periféricos,11,198.31,0.0
2025-06-12,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-014,Filtro de Tela Privacidade,Acessórios,18,153.66,0.0
2025-12-08,Loja Asa Norte,Brasília,DF,SKU-004,Suporte Monitor,Mobiliário,8,123.85,0.0
2025-06-29,Loja Centro SP,São Paulo,SP,SKU-003,Hub USB-C,Acessórios,5,79.27,73.3
2025-09-11,Loja Savassi,Belo Horizonte,MG,SKU-009,Mousepad Gamer XL,Acessórios,11,88.31,62.41
2025-09-18,Loja Batel,Curitiba,PR,SKU-011,Carregador USB-C 65W,Energia,1,125.2,0.0
2025-02-25,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-007,Headset Gamer,Áudio,3,237.87,41.95
2025-12-25,Loja Savassi,Belo Horizonte,MG,SKU-001,Mouse Sem Fio,Periféricos,9,48.24,15.82
2025-05-06,Loja Batel,Curitiba,PR,SKU-009,Mousepad Gamer XL,Acessórios,13,92.55,57.7
2025-05-05,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-004,Suporte Monitor,Mobiliário,13,125.1,0.0
2025-01-08,Loja Batel,Curitiba,PR,SKU-004,Suporte Monitor,Mobiliário,11,126.32,0.0
2025-05-26,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-009,Mousepad Gamer XL,Acessórios,4,91.87,0.0
2025-05-29,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-014,Filtro de Tela Privacidade,Acessórios,14,144.79,300.55
2025-09-19,Loja Savassi,Belo Horizonte,MG,SKU-009,Mousepad Gamer XL,Acessórios,18,88.49,0.0
2025-08-15,Loja Savassi,Belo Horizonte,MG,SKU-014,Filtro de Tela Privacidade,Acessórios,9,154.15,0.0
2025-03-25,Loja Asa Norte,Brasília,DF,SKU-014,Filtro de Tela Privacidade,Acessórios,6,156.45,0.0
2025-04-02,Loja Savassi,Belo Horizonte,MG,SKU-007,Headset Gamer,Áudio,2,251.3,97.58
2025-05-21,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-011,Carregador USB-C 65W,Energia,5,117.74,36.95
2025-04-04,Loja Batel,Curitiba,PR,SKU-006,"Capa Notebook 15""",Acessórios,12,58.75,0.0
2025-11-14,Loja Asa Norte,Brasília,DF,SKU-005,Webcam Full HD,Periféricos,1,208.76,0.0
2025-08-24,Loja Savassi,Belo Horizonte,MG,SKU-014,Filtro de Tela Privacidade,Acessórios,4,151.26,0.0
2025-03-16,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-009,Mousepad Gamer XL,Acessórios,21,87.87,0.0
2025-08-03,Loja Batel,Curitiba,PR,SKU-003,Hub USB-C,Acessórios,13,80.47,0.0
2025-06-15,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-011,Carregador USB-C 65W,Energia,12,116.38,0.0
2025-11-04,Loja Batel,Curitiba,PR,SKU-002,Teclado Mecânico,Periféricos,20,182.36,217.53
2025-04-05,Loja Asa Norte,Brasília,DF,SKU-006,"Capa Notebook 15""",Acessórios,19,58.28,60.86
2025-01-15,Loja Centro SP,São Paulo,SP,SKU-005,Webcam Full HD,Periféricos,8,206.31,0.0
2025-11-18,Loja Savassi,Belo Horizonte,MG,SKU-015,Luz LED para Mesa,Iluminação,24,172.11,168.79
2025-09-20,Loja Asa Norte,Brasília,DF,SKU-008,Caixa de Som Bluetooth,Áudio,6,160.9,0.0
2025-09-08,Loja Savassi,Belo Horizonte,MG,SKU-006,"Capa Notebook 15""",Acessórios,15,58.75,30.3
2025-06-25,Loja Savassi,Belo Horizonte,MG,SKU-002,Teclado Mecânico,Periféricos,22,193.24,0.0
2025-09-06,Loja Savassi,Belo Horizonte,MG,SKU-009,Mousepad Gamer XL,Acessórios,11,94.18,46.39
2025-02-26,Loja Centro SP,São Paulo,SP,SKU-010,Cabo HDMI 2m,Cabos,23,34.76,86.99
2025-06-26,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-015,Luz LED para Mesa,Iluminação,9,187.04,0.0
2025-01-02,Loja Asa Norte,Brasília,DF,SKU-009,Mousepad Gamer XL,Acessórios,13,86.53,0.0
2025-07-26,Loja Savassi,Belo Horizonte,MG,SKU-004,Suporte Monitor,Mobiliário,3,133.25,0.0
2025-10-10,Loja Centro SP,São Paulo,SP,SKU-013,Pen Drive 128GB,Armazenamento,6,68.26,0.0
2025-06-11,Loja Centro SP,São Paulo,SP,SKU-003,Hub USB-C,Acessórios,5,80.17,27.99
2025-02-20,Loja Asa Norte,Brasília,DF,SKU-007,Headset Gamer,Áudio,4,247.8,0.0
2025-10-06,Loja Asa Norte,Brasília,DF,SKU-011,Carregador USB-C 65W,Energia,21,119.66,400.6
2025-12-18,Loja Asa Norte,Brasília,DF,SKU-006,"Capa Notebook 15""",Acessórios,24,58.37,106.5
2025-12-14,Loja Savassi,Belo Horizonte,MG,SKU-004,Suporte Monitor,Mobiliário,4,128.32,18.57
2025-06-29,Loja Batel,Curitiba,PR,SKU-014,Filtro de Tela Privacidade,Acessórios,20,152.59,0.0
2025-03-07,Loja Savassi,Belo Horizonte,MG,SKU-012,SSD Externo 1TB,Armazenamento,5,410.16,0.0
2025-01-07,Loja Savassi,Belo Horizonte,MG,SKU-002,Teclado Mecânico,Periféricos,18,198.98,130.44
2025-05-10,Loja Centro SP,São Paulo,SP,SKU-003,Hub USB-C,Acessórios,1,77.32,15.07
2025-09-17,Loja Savassi,Belo Horizonte,MG,SKU-010,Cabo HDMI 2m,Cabos,13,36.1,0.0
2025-05-12,Loja Batel,Curitiba,PR,SKU-015,Luz LED para Mesa,Iluminação,9,184.04,74.32
2025-12-11,Loja Savassi,Belo Horizonte,MG,SKU-009,Mousepad Gamer XL,Acessórios,22,86.95,0.0
2025-08-30,Loja Asa Norte,Brasília,DF,SKU-015,Luz LED para Mesa,Iluminação,5,187.59,178.05
2025-08-16,Loja Asa Norte,Brasília,DF,SKU-005,Webcam Full HD,Periféricos,8,205.55,0.0
2025-09-19,Loja Asa Norte,Brasília,DF,SKU-010,Cabo HDMI 2m,Cabos,3,33.49,5.63
2025-11-08,Loja Savassi,Belo Horizonte,MG,SKU-004,Suporte Monitor,Mobiliário,9,123.68,113.65
2025-11-17,Loja Batel,Curitiba,PR,SKU-013,Pen Drive 128GB,Armazenamento,11,68.13,140.84
2025-11-05,Loja Savassi,Belo Horizonte,MG,SKU-009,Mousepad Gamer XL,Acessórios,5,92.38,0.0
2025-12-02,Loja Batel,Curitiba,PR,SKU-015,Luz LED para Mesa,Iluminação,16,187.84,558.14
2025-01-05,Loja Savassi,Belo Horizonte,MG,SKU-010,Cabo HDMI 2m,Cabos,13,33.38,0.0
2025-06-04,Loja Asa Norte,Brasília,DF,SKU-014,Filtro de Tela Privacidade,Acessórios,14,150.41,118.21
2025-08-13,Loja Centro SP,São Paulo,SP,SKU-007,Headset Gamer,Áudio,15,251.2,0.0
2025-05-23,Loja Centro SP,São Paulo,SP,SKU-003,Hub USB-C,Acessórios,16,82.13,0.0
2025-06-20,Loja Savassi,Belo Horizonte,MG,SKU-012,SSD Externo 1TB,Armazenamento,22,385.43,0.0
2025-10-24,Loja Centro SP,São Paulo,SP,SKU-004,Suporte Monitor,Mobiliário,11,135.1,0.0
2025-07-31,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-006,"Capa Notebook 15""",Acessórios,13,59.11,52.19
2025-07-07,Loja Centro SP,São Paulo,SP,SKU-014,Filtro de Tela Privacidade,Acessórios,1,148.12,0.0
2025-07-10,Loja Centro SP,São Paulo,SP,SKU-003,Hub USB-C,Acessórios,2,77.91,0.0
2025-06-15,Loja Centro SP,São Paulo,SP,SKU-003,Hub USB-C,Acessórios,16,81.78,136.14
2025-12-01,Loja Asa Norte,Brasília,DF,SKU-006,"Capa Notebook 15""",Acessórios,13,60.89,62.35
2025-03-28,Loja Centro SP,São Paulo,SP,SKU-010,Cabo HDMI 2m,Cabos,23,34.46,0.0
2025-03-15,Loja Savassi,Belo Horizonte,MG,SKU-003,Hub USB-C,Acessórios,5,82.04,0.0
2025-05-04,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-003,Hub USB-C,Acessórios,19,82.14,0.0
2025-05-19,Loja Centro SP,São Paulo,SP,SKU-003,Hub USB-C,Acessórios,25,82.73,384.1
2025-12-22,Loja Savassi,Belo Horizonte,MG,SKU-004,Suporte Monitor,Mobiliário,4,129.56,28.56
2025-02-12,Loja Asa Norte,Brasília,DF,SKU-012,SSD Externo 1TB,Armazenamento,10,389.91,0.0
2025-09-28,Loja Asa Norte,Brasília,DF,SKU-013,Pen Drive 128GB,Armazenamento,7,68.05,18.11
2025-11-12,Loja Savassi,Belo Horizonte,MG,SKU-005,Webcam Full HD,Periféricos,25,204.8,223.86
2025-04-20,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-006,"Capa Notebook 15""",Acessórios,25,60.15,0.0
2025-09-20,Loja Centro SP,São Paulo,SP,SKU-006,"Capa Notebook 15""",Acessórios,15,62.01,0.0
2025-04-04,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-014,Filtro de Tela Privacidade,Acessórios,10,156.0,158.39
2025-07-27,Loja Batel,Curitiba,PR,SKU-001,Mouse Sem Fio,Periféricos,15,48.35,0.0
2025-06-15,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-004,Suporte Monitor,Mobiliário,12,124.22,0.0
2025-06-26,Loja Asa Norte,Brasília,DF,SKU-010,Cabo HDMI 2m,Cabos,17,33.6,30.8
2025-05-04,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-002,Teclado Mecânico,Periféricos,25,190.58,0.0
2025-02-08,Loja Centro SP,São Paulo,SP,SKU-012,SSD Externo 1TB,Armazenamento,3,415.07,0.0
2025-11-11,Loja Centro SP,São Paulo,SP,SKU-008,Caixa de Som Bluetooth,Áudio,19,159.48,0.0
2025-04-24,Loja Savassi,Belo Horizonte,MG,SKU-002,Teclado Mecânico,Periféricos,12,182.36,80.65
2025-01-31,Loja Asa Norte,Brasília,DF,SKU-007,Headset Gamer,Áudio,19,249.69,155.04
2025-12-28,Loja Batel,Curitiba,PR,SKU-014,Filtro de Tela Privacidade,Acessórios,25,154.07,0.0
